okhttputils	0	0.0	True	3512	https://github.com/hongyangAndroid/okhttputils	100.0	5840	True	False	17152	[停止维护]okhttp的辅助类
jadx	0	0.0	False	52056	https://github.com/skylot/jadx	98.69	5785	False	False	5410	Dex to Java decompiler
jedis	0	0.0	False	39265	https://github.com/xetorthio/jedis	98.35	5782	False	False	6153	A blazingly small and sane redis java client
guice	5	0.0	False	95983	https://github.com/google/guice	99.84	5748	False	False	62797	Guice (pronounced 'juice') is a lightweight dependency injection framework for Java 6 and above, brought to you by Google.
auto	25	0.001	False	33677	https://github.com/google/auto	99.73	5716	False	False	2198	A collection of source code generators for Java.
ListViewAnimations	0	0.0	True	10848	https://github.com/nhaarman/ListViewAnimations	100.0	5627	False	True	25513	[DEPRECATED] An Android library which allows developers to easily add animations to ListView items
AndroidAutoLayout	0	0.0	True	4175	https://github.com/hongyangAndroid/AndroidAutoLayout	100.0	5608	True	True	7449	[停止维护]Android屏幕适配方案，直接填写设计图上的像素尺寸即可完成适配，最大限度解决适配问题。
druid-io__druid	590	0.001	False	540368	https://github.com/druid-io/druid	95.79	5545	False	False	128283	Column oriented distributed data store ideal for powering interactive applications
ion	0	0.0	True	12795	https://github.com/koush/ion	95.98	5458	False	True	11702	Android Asynchronous Networking and Image Loading
mockito	0	0.0	False	71910	https://github.com/mockito/mockito	99.5	5431	False	False	43797	Most popular Mocking framework for unit tests written in Java
Android-PickerView	0	0.0	True	5921	https://github.com/Bigkoo/Android-PickerView	100.0	5404	True	True	5691	This is a picker view for android , support linkage effect, timepicker and optionspicker.（时间选择器、省市区三级联动）
HikariCP	25	0.001	False	17054	https://github.com/brettwooldridge/HikariCP	100.0	5357	False	False	4703	光 HikariCP・A solid high-performance JDBC connection pool at last.
WeChatLuckyMoney	0	0.0	True	1313	https://github.com/geeeeeeeeek/WeChatLuckyMoney	100.0	5276	False	True	561	:money_with_wings: WeChat's lucky money helper (微信抢红包插件). An Android app that helps you snatch red packets in WeChat groups. 
UltimateAndroidReference	0	0.0	True	31	https://github.com/aritraroy/UltimateAndroidReference	100.0	5275	True	True	409	:rocket: Ultimate Android Reference - Your Road to Become a Better Android Developer
EffectiveAndroidUI	0	0.0	True	4331	https://github.com/pedrovgs/EffectiveAndroidUI	100.0	5248	True	True	989	Sample project created to show some of the best Android practices to work in the Android UI Layer. The UI layer of this project has been implemented using MVP or MVVM (without binding engine) to show how this patterns works. This project is used during the talk "EffectiveAndroidUI".
Matisse	0	0.0	True	5234	https://github.com/zhihu/Matisse	100.0	5235	False	True	1829	:fireworks: A well-designed local image and video selector for Android
metrics	109	0.004	False	24805	https://github.com/dropwizard/metrics	99.96	5229	False	False	7757	:chart_with_upwards_trend: Capturing JVM- and application-level metrics. So you know what's going on.
DroidPlugin	0	0.0	True	28174	https://github.com/DroidPluginTeam/DroidPlugin	98.02	5214	False	True	1794	A plugin framework on android,Run any third-party apk without installation, modification or repackage
FileDownloader	0	0.0	False	22451	https://github.com/lingochamp/FileDownloader	99.96	5190	False	False	40370	Multitask、MultiThread(MultiConnection)、Breakpoint-resume、High-concurrency、Simple to use、Single/NotSingle-process
material	0	0.0	True	34171	https://github.com/rey5137/material	100.0	5163	False	True	3842	A library to bring fully animated Material Design components to pre-Lolipop Android. 
sweet-alert-dialog	0	0.0	True	1087	https://github.com/pedant/sweet-alert-dialog	100.0	5112	False	True	1694	SweetAlert for Android, a beautiful and clever alert dialog
Apktool	0	0.0	True	16577	https://github.com/iBotPeaches/Apktool	98.8	5098	False	True	82595	A tool for reverse engineering Android apk files
u2020	58	0.008	True	7383	https://github.com/JakeWharton/u2020	99.91	5081	False	True	9384	A sample Android app which showcases advanced usage of Dagger among other open source libraries.
StickyListHeaders	0	0.0	True	2795	https://github.com/emilsjolander/StickyListHeaders	100.0	5063	False	True	3866	An android library for section headers that stick to the top
JiaoZiVideoPlayer	0	0.0	True	4815	https://github.com/lipangit/JiaoZiVideoPlayer	99.62	5062	False	True	142811	Android VideoPlayer MediaPlayer VideoView MediaView Float View And Fullscreen
android-floating-action-button	0	0.0	True	1324	https://github.com/futuresimple/android-floating-action-button	100.0	5058	True	True	2191	Floating Action Button for Android based on Material Design specification
springside4	0	0.0	False	34805	https://github.com/springside/springside4	99.9	5021	False	False	4780	A Spring Framework based, pragmatic style JavaEE application reference architecture.
twoway-view	0	0.0	False	4660	https://github.com/lucasr/twoway-view	100.0	5009	False	False	2554	RecyclerView made simple
lombok	37	0.001	False	73552	https://github.com/rzwitserloot/lombok	94.28	4994	False	False	72870	Very spicy additions to the Java programming language.
ShowcaseView	0	0.0	False	3550	https://github.com/amlcurran/ShowcaseView	100.0	4991	False	False	15237	Highlight the best bits of your app to users quickly, simply, and cool...ly
FlycoTabLayout	0	0.0	True	3610	https://github.com/H07000223/FlycoTabLayout	100.0	4981	False	True	2603	An Android TabLayout Lib
hellocharts-android	0	0.0	True	14114	https://github.com/lecho/hellocharts-android	100.0	4960	True	True	6124	Charts/graphs library for Android compatible with API 8+, several chart types with support for scaling, scrolling and animations
xUtils	0	0.0	True	19257	https://github.com/wyouflf/xUtils	100.0	4959	False	True	34986	android orm, bitmap, http, view inject...  已转至 https://github.com/wyouflf/xUtils3
j2objc	461	0.0	False	1078619	https://github.com/google/j2objc	91.64	4903	False	False	45313	A Java to iOS Objective-C translation tool and runtime.
dynamic-load-apk	0	0.0	True	4097	https://github.com/singwhatiwanna/dynamic-load-apk	100.0	4874	False	True	8956	DL : dynamic load framework in android
